Order_ID,Order_Date,City,Restaurant_Name,Cuisine_Type,Order_Amount,Discount_Applied,Discount_Amount,Final_Amount,Payment_Method,Delivery_Time_Minutes,Distance_km,Rider_Rating,Customer_Rating,Order_Status
ORD1552,2026-02-22,Hyderabad,Curry Kingdom,Italian,1363.98,No,0.0,1363.98,Cash,35,23.47,3.2,4.8,Delayed
ORD1553,2026-02-22,Bangalore,Pizza Palace,Chinese,1481.93,Yes,50.0,1431.93,Wallet,110,7.35,3.6,3.9,Cancelled
ORD1554,2026-02-22,Delhi,Biryani House,Chinese,1574.45,,150.0,1424.45,Cash,111,7.94,3.2,4.5,Cancelled
ORD1555,2026-02-22,Pune,Sushi Spot,Japanese,1230.99,,0.0,1230.99,UPI,33,16.03,3.7,2.9,Delivered
ORD1556,2026-02-22,Bangalore,Curry Kingdom,Japanese,1224.79,No,,1224.79,UPI,112,3.03,4.7,3.5,Delayed
ORD1557,2026-02-22,Hyderabad,Urban Tandoor,Japanese,961.24,,,961.24,UPI,110,2.51,4.6,3.4,Delayed
ORD1558,2026-02-22,Mumbai,Food Factory,Italian,635.47,,150.0,485.47,Card,102,27.24,4.5,3.0,Delayed
ORD1559,2026-02-22,Delhi,Urban Tandoor,Italian,1644.32,No,50.0,1594.32,UPI,97,3.93,4.9,4.0,Delivered
ORD1560,2026-02-22,Bangalore,Spice Hub,Japanese,993.78,,100.0,893.78,UPI,114,15.54,3.1,3.2,Delivered
ORD1561,2026-02-22,Pune,Urban Tandoor,Chinese,1593.16,No,0.0,1593.16,UPI,107,15.08,3.7,3.4,Delivered
ORD1562,2026-02-22,Hyderabad,Burger Town,Italian,475.2,No,100.0,375.2,Cash,103,15.56,4.0,3.7,Delayed
ORD1563,2026-02-22,Chennai,Burger Town,Japanese,1049.85,Yes,50.0,999.8499999999999,Card,68,22.97,4.5,4.7,Cancelled
ORD1564,2026-02-22,Mumbai,Biryani House,Indian,636.62,Yes,150.0,486.62,UPI,51,23.22,4.8,4.8,Delayed
ORD1565,2026-02-22,Hyderabad,Pizza Palace,Japanese,832.68,,150.0,682.68,Cash,104,26.37,2.7,4.7,Delayed
ORD1566,2026-02-22,Hyderabad,Pizza Palace,Fast Food,692.69,,50.0,642.69,Card,19,8.33,3.5,3.1,Delivered
ORD1567,2026-02-22,Mumbai,Food Factory,Fast Food,1620.13,Yes,0.0,1620.13,Cash,102,27.17,4.7,2.2,Delivered
ORD1568,2026-02-22,Hyderabad,Pizza Palace,Chinese,1730.38,Yes,,1730.38,Card,55,18.74,3.9,4.1,Delayed
ORD1569,2026-02-22,Hyderabad,Food Factory,Fast Food,1884.75,,,1884.75,UPI,105,16.91,4.9,3.3,Cancelled
ORD1570,2026-02-22,Pune,Curry Kingdom,Japanese,1150.4,No,,1150.4,Card,104,26.96,4.9,4.6,Delayed
ORD1571,2026-02-22,Mumbai,Biryani House,Japanese,353.53,Yes,100.0,253.52999999999997,Wallet,60,10.95,3.9,2.2,Delivered
ORD1572,2026-02-22,Mumbai,Burger Town,Italian,1564.59,Yes,100.0,1464.59,Cash,24,16.77,3.3,3.4,Delayed
ORD1573,2026-02-22,Mumbai,Biryani House,Italian,1284.37,No,,1284.37,Card,69,5.77,4.4,4.9,Delayed
ORD1574,2026-02-22,Mumbai,Urban Tandoor,Indian,1592.17,Yes,0.0,1592.17,Cash,85,18.4,4.2,4.5,Delivered
ORD1575,2026-02-22,Delhi,Urban Tandoor,Fast Food,253.6,Yes,150.0,103.6,Wallet,53,26.02,2.9,4.4,Delayed
ORD1576,2026-02-22,Bangalore,Food Factory,Italian,1728.78,No,100.0,1628.78,Cash,15,25.16,4.8,3.9,Delayed
ORD1577,2026-02-22,Pune,Biryani House,Indian,880.65,Yes,,880.65,UPI,95,2.46,2.6,4.2,Delivered
ORD1578,2026-02-22,Chennai,Biryani House,Fast Food,972.29,,0.0,972.29,Card,25,10.45,4.5,3.2,Cancelled
ORD1579,2026-02-22,Delhi,Food Factory,Japanese,754.53,,50.0,704.53,Cash,45,3.3,3.0,3.2,Delivered
ORD1580,2026-02-22,Chennai,Burger Town,Fast Food,1046.99,,50.0,996.99,Cash,61,26.97,2.8,2.4,Cancelled
ORD1581,2026-02-22,Delhi,Urban Tandoor,Japanese,422.79,,,422.79,UPI,56,13.48,4.7,2.9,Delayed
ORD1582,2026-02-22,Chennai,Food Factory,Chinese,324.93,,100.0,224.93,Cash,15,29.79,4.1,2.2,Cancelled
ORD1583,2026-02-22,Chennai,Burger Town,Italian,343.44,Yes,50.0,293.44,Wallet,106,19.05,3.0,3.5,Delivered
ORD1584,2026-02-22,Delhi,Sushi Spot,Chinese,1158.03,,,1158.03,Cash,86,28.55,3.9,3.0,Delivered
ORD1585,2026-02-22,Bangalore,Biryani House,Chinese,1929.45,No,100.0,1829.45,UPI,20,4.08,3.7,2.5,Delayed
ORD1586,2026-02-22,Delhi,Burger Town,Fast Food,1959.79,No,150.0,1809.79,Card,63,19.94,3.4,4.9,Cancelled
ORD1587,2026-02-22,Mumbai,Urban Tandoor,Japanese,1633.0,,0.0,1633.0,Cash,31,13.48,3.2,4.7,Delayed
ORD1588,2026-02-22,Bangalore,Pizza Palace,Indian,225.08,Yes,0.0,225.08,Wallet,34,8.44,4.3,3.4,Delivered
ORD1589,2026-02-22,Mumbai,Biryani House,Fast Food,894.43,No,150.0,744.43,Cash,51,29.04,3.8,2.9,Delayed
ORD1590,2026-02-22,Hyderabad,Urban Tandoor,Fast Food,820.78,Yes,0.0,820.78,Card,116,20.39,4.9,3.8,Delivered
ORD1591,2026-02-22,Chennai,Curry Kingdom,Chinese,371.86,,,371.86,Cash,102,28.52,3.1,3.6,Cancelled
ORD1592,2026-02-22,Hyderabad,Burger Town,Chinese,1042.36,Yes,150.0,892.3599999999999,Card,75,7.03,4.5,4.2,Delivered
ORD1593,2026-02-22,Chennai,Pizza Palace,Indian,1373.94,No,50.0,1323.94,UPI,45,6.49,3.9,2.6,Delayed
ORD1594,2026-02-22,Mumbai,Burger Town,Indian,1744.01,,,1744.01,Wallet,113,16.04,3.4,2.7,Delivered
ORD1595,2026-02-22,Delhi,Food Factory,Chinese,242.09,Yes,,242.09,Wallet,105,6.66,4.9,2.4,Cancelled
ORD1596,2026-02-22,Pune,Burger Town,Fast Food,1091.8,Yes,0.0,1091.8,Card,68,21.12,3.7,3.5,Delivered
ORD1597,2026-02-22,Chennai,Spice Hub,Chinese,645.38,Yes,,645.38,Card,119,18.97,4.2,4.3,Delayed
ORD1598,2026-02-22,Bangalore,Sushi Spot,Japanese,1179.86,Yes,150.0,1029.86,UPI,60,2.22,3.7,3.6,Delivered
ORD1599,2026-02-22,Pune,Pizza Palace,Fast Food,461.62,,,461.62,Cash,114,20.68,2.9,4.2,Cancelled
ORD1600,2026-02-22,Hyderabad,Sushi Spot,Italian,1456.08,,,1456.08,UPI,77,21.43,3.6,3.6,Delivered
ORD1601,2026-02-22,Chennai,Spice Hub,Chinese,1721.76,No,0.0,1721.76,Card,31,22.22,2.9,4.6,Delayed
ORD1602,2026-02-22,Delhi,Curry Kingdom,Japanese,1102.14,No,100.0,1002.1400000000001,Wallet,94,27.13,4.2,3.9,Delayed
ORD1603,2026-02-22,Chennai,Pizza Palace,Italian,334.07,,50.0,284.07,Wallet,56,9.65,3.2,2.5,Delivered
ORD1604,2026-02-22,Mumbai,Pizza Palace,Italian,821.12,Yes,100.0,721.12,Card,27,18.08,2.7,3.3,Cancelled
ORD1605,2026-02-22,Bangalore,Pizza Palace,Chinese,473.36,No,0.0,473.36,Wallet,96,25.4,3.9,3.9,Delayed
ORD1606,2026-02-22,Bangalore,Food Factory,Chinese,673.34,Yes,0.0,673.34,Wallet,92,29.3,3.2,3.3,Cancelled
ORD1607,2026-02-22,Hyderabad,Sushi Spot,Indian,1352.25,Yes,150.0,1202.25,Card,62,24.5,3.8,2.8,Delayed
ORD1608,2026-02-22,Pune,Sushi Spot,Fast Food,263.97,,,263.97,Cash,33,4.73,2.5,4.1,Delayed
ORD1609,2026-02-22,Chennai,Spice Hub,Italian,707.57,,50.0,657.57,Cash,95,21.03,3.9,3.2,Delayed
ORD1610,2026-02-22,Delhi,Curry Kingdom,Fast Food,822.68,,150.0,672.68,UPI,114,15.88,3.7,3.0,Delayed
ORD1611,2026-02-22,Pune,Pizza Palace,Italian,281.68,Yes,0.0,281.68,Wallet,53,13.3,3.6,2.8,Delivered
ORD1612,2026-02-22,Bangalore,Pizza Palace,Indian,1676.5,Yes,100.0,1576.5,Card,35,20.95,4.7,2.9,Cancelled
ORD1613,2026-02-22,Mumbai,Urban Tandoor,Japanese,507.02,Yes,100.0,407.02,UPI,46,21.71,3.0,4.1,Delayed
ORD1614,2026-02-22,Pune,Biryani House,Chinese,872.2,Yes,0.0,872.2,UPI,67,5.31,3.9,3.6,Cancelled
ORD1615,2026-02-22,Delhi,Pizza Palace,Indian,1508.32,Yes,,1508.32,Card,88,20.25,4.2,2.9,Delivered
ORD1616,2026-02-22,Bangalore,Pizza Palace,Fast Food,1001.19,No,150.0,851.19,Wallet,72,7.1,2.6,4.7,Delivered
ORD1617,2026-02-22,Pune,Food Factory,Fast Food,539.81,,100.0,439.80999999999995,UPI,43,1.16,2.6,4.7,Delivered
ORD1618,2026-02-22,Hyderabad,Biryani House,Italian,1584.36,No,,1584.36,UPI,28,22.85,4.9,4.3,Delayed
ORD1619,2026-02-22,Pune,Sushi Spot,Italian,1708.39,Yes,0.0,1708.39,Card,119,8.42,4.1,2.3,Delayed
ORD1620,2026-02-22,Chennai,Urban Tandoor,Fast Food,1142.36,No,100.0,1042.36,Wallet,55,14.3,4.2,3.5,Delayed
ORD1621,2026-02-22,Pune,Urban Tandoor,Japanese,323.88,No,,323.88,Cash,74,29.53,4.9,3.0,Cancelled
ORD1622,2026-02-22,Pune,Food Factory,Indian,1993.15,Yes,150.0,1843.15,Card,36,11.65,4.8,3.1,Delayed
ORD1623,2026-02-22,Hyderabad,Food Factory,Fast Food,840.87,Yes,100.0,740.87,Wallet,91,26.19,4.6,4.5,Delivered
ORD1624,2026-02-22,Pune,Urban Tandoor,Chinese,1441.62,No,150.0,1291.62,Card,47,24.72,2.6,4.6,Cancelled
ORD1625,2026-02-22,Bangalore,Pizza Palace,Italian,1098.59,,100.0,998.5899999999999,Cash,60,21.27,4.6,2.4,Delivered
ORD1626,2026-02-22,Delhi,Biryani House,Chinese,1156.74,Yes,50.0,1106.74,Card,91,13.96,3.4,2.4,Cancelled
ORD1627,2026-02-22,Pune,Curry Kingdom,Japanese,963.01,No,150.0,813.01,UPI,101,21.78,3.1,4.6,Delayed
ORD1628,2026-02-22,Pune,Biryani House,Japanese,1654.33,Yes,100.0,1554.33,Wallet,81,26.63,4.8,4.6,Delayed
ORD1629,2026-02-22,Mumbai,Spice Hub,Japanese,1432.76,,50.0,1382.76,UPI,37,17.51,4.7,2.2,Delayed
ORD1630,2026-02-22,Bangalore,Burger Town,Japanese,284.26,No,50.0,234.26,UPI,83,26.15,4.9,3.2,Delayed
ORD1631,2026-02-22,Bangalore,Urban Tandoor,Indian,1086.75,No,150.0,936.75,Cash,83,4.63,2.8,3.7,Cancelled
ORD1632,2026-02-22,Bangalore,Burger Town,Indian,1900.8,,0.0,1900.8,Cash,18,8.35,4.7,3.7,Delayed
ORD1633,2026-02-22,Mumbai,Pizza Palace,Italian,493.98,Yes,100.0,393.98,Wallet,30,29.87,2.6,2.3,Delivered
ORD1634,2026-02-22,Chennai,Food Factory,Italian,1277.52,,150.0,1127.52,UPI,76,10.79,3.9,4.2,Cancelled
ORD1635,2026-02-22,Chennai,Sushi Spot,Chinese,1600.27,Yes,100.0,1500.27,Wallet,104,15.67,3.9,4.2,Delayed
ORD1636,2026-02-22,Bangalore,Biryani House,Chinese,806.46,No,100.0,706.46,Wallet,17,21.98,3.2,4.5,Delayed
ORD1637,2026-02-22,Mumbai,Spice Hub,Chinese,940.89,No,150.0,790.89,Cash,35,4.46,3.1,3.5,Delayed
ORD1638,2026-02-22,Chennai,Food Factory,Italian,1704.82,Yes,150.0,1554.82,Wallet,99,23.88,3.4,3.2,Cancelled
ORD1639,2026-02-22,Chennai,Urban Tandoor,Japanese,878.31,No,150.0,728.31,Card,103,26.37,4.4,3.3,Delayed
ORD1640,2026-02-22,Bangalore,Food Factory,Italian,1534.55,,100.0,1434.55,Cash,107,2.35,4.4,2.8,Delayed
ORD1641,2026-02-22,Bangalore,Urban Tandoor,Chinese,1684.84,Yes,,1684.84,Wallet,17,4.05,3.9,3.5,Cancelled
ORD1642,2026-02-22,Pune,Curry Kingdom,Japanese,1732.84,,150.0,1582.84,UPI,95,19.29,3.6,2.6,Delayed
ORD1643,2026-02-22,Chennai,Spice Hub,Chinese,1089.61,Yes,0.0,1089.61,Card,100,17.64,4.6,2.1,Delayed
ORD1644,2026-02-22,Bangalore,Sushi Spot,Chinese,1317.07,Yes,,1317.07,UPI,85,21.9,3.8,4.7,Delayed
ORD1645,2026-02-22,Hyderabad,Biryani House,Fast Food,1851.76,,,1851.76,UPI,46,8.97,4.3,2.3,Delayed
ORD1646,2026-02-22,Delhi,Sushi Spot,Fast Food,1910.08,No,150.0,1760.08,Wallet,70,5.29,4.4,2.0,Delivered
ORD1647,2026-02-22,Delhi,Pizza Palace,Chinese,461.91,,100.0,361.91,Wallet,105,28.04,3.7,3.9,Cancelled
ORD1648,2026-02-22,Hyderabad,Biryani House,Italian,1508.4,No,100.0,1408.4,Card,33,12.44,2.5,2.4,Delivered
ORD1649,2026-02-22,Mumbai,Sushi Spot,Japanese,1138.93,,150.0,988.9300000000001,Card,59,13.11,4.3,3.6,Delivered
ORD1650,2026-02-22,Mumbai,Biryani House,Chinese,287.23,Yes,0.0,287.23,UPI,20,28.38,2.6,4.6,Delivered
ORD1651,2026-02-22,Chennai,Food Factory,Japanese,1995.53,Yes,0.0,1995.53,Cash,79,29.72,3.0,2.0,Delayed
ORD1652,2026-02-22,Delhi,Biryani House,Indian,1995.23,Yes,50.0,1945.23,Cash,83,9.83,2.9,4.4,Delayed
ORD1653,2026-02-22,Delhi,Biryani House,Japanese,728.21,Yes,0.0,728.21,Wallet,32,25.38,4.6,4.3,Delayed
ORD1654,2026-02-22,Chennai,Curry Kingdom,Japanese,1779.63,No,,1779.63,UPI,55,7.13,3.3,2.5,Cancelled
ORD1655,2026-02-22,Delhi,Sushi Spot,Fast Food,1818.54,No,,1818.54,Cash,52,14.71,2.6,3.9,Cancelled
ORD1656,2026-02-22,Delhi,Biryani House,Italian,243.6,,100.0,143.6,Wallet,115,29.17,3.6,4.6,Delivered
ORD1657,2026-02-22,Hyderabad,Biryani House,Japanese,1196.85,Yes,50.0,1146.85,Wallet,55,22.16,3.4,4.0,Cancelled
ORD1658,2026-02-22,Pune,Spice Hub,Fast Food,839.82,Yes,150.0,689.82,Wallet,23,13.77,4.8,4.3,Delivered
ORD1659,2026-02-22,Hyderabad,Spice Hub,Japanese,1053.92,,50.0,1003.9200000000001,Wallet,31,16.29,4.7,4.5,Delayed
ORD1660,2026-02-22,Delhi,Sushi Spot,Italian,1783.15,Yes,150.0,1633.15,Card,117,10.47,4.1,2.2,Cancelled
ORD1661,2026-02-22,Mumbai,Sushi Spot,Fast Food,194.19,Yes,,194.19,Cash,103,29.26,2.6,3.1,Delivered
ORD1662,2026-02-22,Pune,Curry Kingdom,Chinese,543.85,No,,543.85,UPI,100,20.99,3.8,2.6,Cancelled
ORD1663,2026-02-22,Pune,Urban Tandoor,Italian,741.24,No,,741.24,Card,16,23.59,2.6,4.7,Cancelled
ORD1664,2026-02-22,Bangalore,Burger Town,Japanese,1203.17,No,0.0,1203.17,UPI,22,22.82,4.4,4.1,Cancelled
ORD1665,2026-02-22,Chennai,Curry Kingdom,Italian,1388.36,Yes,50.0,1338.36,UPI,55,19.63,2.6,3.9,Cancelled
ORD1666,2026-02-22,Chennai,Sushi Spot,Fast Food,1589.07,,150.0,1439.07,UPI,95,10.18,4.2,2.1,Delivered
ORD1667,2026-02-22,Pune,Sushi Spot,Japanese,1494.02,Yes,0.0,1494.02,Card,24,26.26,3.4,4.3,Delayed
ORD1668,2026-02-22,Mumbai,Curry Kingdom,Indian,1188.51,No,0.0,1188.51,Card,86,16.31,3.8,3.7,Cancelled
ORD1669,2026-02-22,Pune,Curry Kingdom,Chinese,1536.23,,50.0,1486.23,Wallet,43,9.46,3.2,4.8,Delivered
ORD1670,2026-02-22,Pune,Pizza Palace,Japanese,469.03,Yes,50.0,419.03,Wallet,114,18.83,3.7,2.3,Cancelled
ORD1671,2026-02-22,Hyderabad,Burger Town,Indian,1570.97,No,50.0,1520.97,Card,89,5.91,4.1,4.2,Delayed
ORD1672,2026-02-22,Mumbai,Sushi Spot,Italian,1203.61,No,0.0,1203.61,Card,106,26.55,3.1,3.8,Delayed
ORD1673,2026-02-22,Bangalore,Pizza Palace,Chinese,1881.59,Yes,150.0,1731.59,Cash,55,14.4,4.6,4.7,Delivered
ORD1674,2026-02-22,Hyderabad,Biryani House,Chinese,639.6,No,50.0,589.6,UPI,91,29.9,4.4,3.9,Cancelled
ORD1675,2026-02-22,Bangalore,Curry Kingdom,Fast Food,807.29,,,807.29,Cash,82,24.08,3.4,2.0,Delivered
ORD1676,2026-02-22,Bangalore,Sushi Spot,Fast Food,1037.11,Yes,0.0,1037.11,Wallet,109,25.38,2.6,3.1,Delivered
ORD1677,2026-02-22,Delhi,Biryani House,Japanese,588.58,No,0.0,588.58,Card,68,17.87,2.6,2.4,Delayed
ORD1678,2026-02-22,Mumbai,Sushi Spot,Italian,1436.23,No,,1436.23,Wallet,80,13.35,5.0,3.7,Cancelled
ORD1679,2026-02-22,Chennai,Sushi Spot,Chinese,1872.04,Yes,50.0,1822.04,Cash,54,4.18,3.9,4.8,Delivered
ORD1680,2026-02-22,Pune,Spice Hub,Indian,251.36,,0.0,251.36,Card,69,13.31,4.8,3.6,Cancelled
ORD1681,2026-02-22,Chennai,Curry Kingdom,Japanese,1125.79,Yes,0.0,1125.79,Wallet,82,28.83,3.5,3.0,Delivered
ORD1682,2026-02-22,Delhi,Urban Tandoor,Indian,1768.02,No,100.0,1668.02,Wallet,99,15.98,4.3,3.7,Cancelled
ORD1683,2026-02-22,Chennai,Food Factory,Fast Food,450.65,Yes,,450.65,Cash,58,5.75,4.3,2.9,Delivered
ORD1684,2026-02-22,Hyderabad,Spice Hub,Italian,1007.27,No,150.0,857.27,Cash,55,13.9,2.6,2.0,Delayed
ORD1685,2026-02-22,Pune,Spice Hub,Indian,1854.63,,100.0,1754.63,UPI,50,5.59,4.2,2.4,Delayed
ORD1686,2026-02-22,Delhi,Urban Tandoor,Fast Food,936.91,No,100.0,836.91,Cash,47,17.39,4.2,4.9,Delayed
ORD1687,2026-02-22,Bangalore,Curry Kingdom,Japanese,1264.94,,50.0,1214.94,Wallet,96,6.7,4.0,2.3,Delivered
ORD1688,2026-02-22,Bangalore,Spice Hub,Indian,874.34,No,150.0,724.34,UPI,74,26.13,5.0,3.6,Delivered
ORD1689,2026-02-22,Pune,Food Factory,Italian,1607.67,,150.0,1457.67,Card,71,19.79,3.3,3.4,Delivered
ORD1690,2026-02-22,Pune,Pizza Palace,Indian,1737.15,,50.0,1687.15,Wallet,43,10.41,3.3,2.1,Cancelled
ORD1691,2026-02-22,Mumbai,Burger Town,Chinese,780.94,Yes,0.0,780.94,Card,85,22.74,3.6,4.8,Delayed
ORD1692,2026-02-22,Hyderabad,Spice Hub,Chinese,1320.07,No,150.0,1170.07,UPI,114,26.5,2.5,4.8,Delivered
ORD1693,2026-02-22,Hyderabad,Urban Tandoor,Fast Food,1055.05,No,150.0,905.05,Wallet,97,25.72,3.8,4.0,Cancelled
ORD1694,2026-02-22,Mumbai,Curry Kingdom,Chinese,875.14,Yes,,875.14,UPI,74,28.68,4.0,4.8,Cancelled
ORD1695,2026-02-22,Mumbai,Spice Hub,Chinese,526.31,,,526.31,UPI,42,28.17,2.9,2.7,Cancelled
ORD1696,2026-02-22,Delhi,Food Factory,Fast Food,637.43,No,0.0,637.43,Card,30,24.22,3.6,4.0,Delivered
ORD1697,2026-02-22,Bangalore,Burger Town,Fast Food,738.95,Yes,,738.95,Cash,83,4.1,4.3,4.6,Delivered
ORD1698,2026-02-22,Chennai,Spice Hub,Indian,625.36,No,,625.36,Card,113,7.94,3.5,3.8,Cancelled
ORD1699,2026-02-22,Pune,Pizza Palace,Fast Food,1040.2,No,,1040.2,Wallet,103,7.67,3.8,2.8,Delayed
ORD1700,2026-02-22,Hyderabad,Urban Tandoor,Italian,1889.99,,100.0,1789.99,Wallet,75,3.04,4.1,4.9,Cancelled
ORD1701,2026-02-22,Bangalore,Urban Tandoor,Fast Food,1150.82,No,150.0,1000.8199999999999,Cash,85,22.1,3.6,4.6,Cancelled
ORD1702,2026-02-22,Chennai,Burger Town,Fast Food,1896.58,No,0.0,1896.58,Wallet,75,13.67,3.5,3.2,Cancelled
ORD1703,2026-02-22,Hyderabad,Food Factory,Japanese,382.22,No,0.0,382.22,Cash,109,6.98,4.7,2.5,Cancelled
ORD1704,2026-02-22,Delhi,Urban Tandoor,Chinese,992.97,No,0.0,992.97,UPI,115,27.27,4.6,3.4,Cancelled
ORD1705,2026-02-22,Bangalore,Spice Hub,Japanese,910.63,No,,910.63,Cash,49,13.75,2.7,3.4,Delivered
ORD1706,2026-02-22,Chennai,Sushi Spot,Chinese,1668.36,Yes,150.0,1518.36,Card,65,26.13,2.6,4.7,Delivered
ORD1707,2026-02-22,Chennai,Biryani House,Japanese,368.97,No,100.0,268.97,Wallet,56,21.24,4.5,2.9,Delivered
ORD1708,2026-02-22,Pune,Food Factory,Fast Food,1066.96,,50.0,1016.96,Card,80,17.56,3.5,4.0,Delivered
ORD1709,2026-02-22,Bangalore,Curry Kingdom,Japanese,1781.52,,100.0,1681.52,Card,109,6.75,2.5,3.9,Delayed
ORD1710,2026-02-22,Mumbai,Spice Hub,Japanese,735.29,No,0.0,735.29,UPI,46,6.31,3.6,5.0,Delivered
ORD1711,2026-02-22,Chennai,Burger Town,Italian,700.85,,100.0,600.85,Card,22,23.52,4.4,3.0,Delayed
ORD1712,2026-02-22,Pune,Burger Town,Fast Food,1280.09,,100.0,1180.09,Cash,93,16.76,4.1,3.2,Delivered
ORD1713,2026-02-22,Pune,Urban Tandoor,Italian,1347.36,,,1347.36,Card,20,2.57,3.6,3.6,Cancelled
ORD1714,2026-02-22,Chennai,Spice Hub,Chinese,1792.46,No,0.0,1792.46,Card,45,15.33,4.3,3.2,Delivered
ORD1715,2026-02-22,Hyderabad,Curry Kingdom,Italian,1898.19,,0.0,1898.19,Cash,115,12.6,2.9,3.5,Delivered
ORD1716,2026-02-22,Hyderabad,Urban Tandoor,Fast Food,1633.04,No,0.0,1633.04,Card,59,15.23,4.6,4.1,Delivered
ORD1717,2026-02-22,Delhi,Sushi Spot,Fast Food,1057.34,,50.0,1007.3399999999999,Card,29,13.05,3.5,3.0,Cancelled
ORD1718,2026-02-22,Mumbai,Spice Hub,Chinese,1596.12,,100.0,1496.12,Card,101,24.29,2.6,5.0,Delayed
ORD1719,2026-02-22,Bangalore,Food Factory,Chinese,391.15,,0.0,391.15,UPI,39,24.52,2.7,4.4,Delivered
ORD1720,2026-02-22,Delhi,Pizza Palace,Chinese,1387.99,,150.0,1237.99,UPI,25,16.59,2.6,2.0,Delivered
ORD1721,2026-02-22,Hyderabad,Food Factory,Chinese,602.88,No,50.0,552.88,Wallet,43,13.96,3.7,3.9,Cancelled
ORD1722,2026-02-22,Bangalore,Biryani House,Japanese,349.94,No,0.0,349.94,UPI,85,21.65,2.9,2.2,Delivered
ORD1723,2026-02-22,Pune,Pizza Palace,Fast Food,1889.73,No,150.0,1739.73,Wallet,50,19.37,2.8,3.9,Delayed
ORD1724,2026-02-22,Hyderabad,Food Factory,Italian,325.82,No,0.0,325.82,Wallet,98,24.83,4.4,3.8,Delivered
ORD1725,2026-02-22,Bangalore,Biryani House,Chinese,773.82,,50.0,723.82,Wallet,20,13.91,2.8,3.1,Delayed
ORD1726,2026-02-22,Bangalore,Pizza Palace,Fast Food,1996.71,Yes,50.0,1946.71,Card,93,14.79,3.4,3.9,Delayed
ORD1727,2026-02-22,Mumbai,Urban Tandoor,Italian,1817.33,,,1817.33,Card,63,5.21,4.8,4.9,Delivered
ORD1728,2026-02-22,Mumbai,Urban Tandoor,Fast Food,1985.0,No,150.0,1835.0,UPI,88,28.03,3.2,4.9,Cancelled
ORD1729,2026-02-22,Mumbai,Curry Kingdom,Indian,267.04,No,0.0,267.04,Cash,93,21.11,4.5,4.5,Delivered
ORD1730,2026-02-22,Bangalore,Spice Hub,Indian,1840.47,No,,1840.47,Wallet,109,25.12,2.9,2.1,Delayed
ORD1731,2026-02-22,Delhi,Pizza Palace,Japanese,1775.93,Yes,50.0,1725.93,UPI,107,8.58,5.0,4.7,Delayed
ORD1732,2026-02-22,Pune,Food Factory,Indian,387.75,Yes,,387.75,UPI,69,8.97,2.6,3.3,Cancelled
ORD1733,2026-02-22,Bangalore,Burger Town,Chinese,1805.94,,,1805.94,UPI,105,3.45,3.1,2.1,Cancelled
ORD1734,2026-02-22,Delhi,Curry Kingdom,Japanese,216.4,,150.0,66.4,Wallet,21,5.46,4.8,4.3,Cancelled
ORD1735,2026-02-22,Delhi,Curry Kingdom,Indian,1503.65,No,100.0,1403.65,Cash,93,24.34,4.0,4.3,Delayed
ORD1736,2026-02-22,Bangalore,Pizza Palace,Indian,977.35,No,100.0,877.35,Cash,46,13.72,4.5,4.4,Delayed
ORD1737,2026-02-22,Chennai,Urban Tandoor,Chinese,988.53,Yes,100.0,888.53,Card,68,20.13,2.8,4.1,Cancelled
ORD1738,2026-02-22,Hyderabad,Curry Kingdom,Indian,1839.6,No,100.0,1739.6,Card,25,10.13,2.8,2.8,Delayed
ORD1739,2026-02-22,Bangalore,Biryani House,Chinese,537.61,Yes,0.0,537.61,Card,82,9.48,4.3,4.2,Cancelled
ORD1740,2026-02-22,Bangalore,Spice Hub,Indian,711.47,No,50.0,661.47,Cash,25,3.78,4.8,3.7,Delivered
ORD1741,2026-02-22,Mumbai,Food Factory,Japanese,822.89,Yes,150.0,672.89,Cash,62,24.81,2.7,4.0,Delayed
ORD1742,2026-02-22,Hyderabad,Curry Kingdom,Chinese,254.49,,,254.49,Wallet,92,14.0,4.1,2.7,Cancelled
ORD1743,2026-02-22,Pune,Spice Hub,Indian,1402.59,,,1402.59,Card,86,14.72,4.0,3.4,Cancelled
ORD1744,2026-02-22,Delhi,Biryani House,Japanese,1804.07,,150.0,1654.07,Wallet,88,8.25,3.3,3.8,Delivered
ORD1745,2026-02-22,Pune,Urban Tandoor,Chinese,990.68,,0.0,990.68,Cash,60,7.19,2.5,4.3,Delayed
ORD1746,2026-02-22,Bangalore,Burger Town,Japanese,1670.05,Yes,,1670.05,Cash,25,11.25,4.1,2.7,Delivered
ORD1747,2026-02-22,Bangalore,Sushi Spot,Chinese,352.17,,,352.17,Wallet,77,25.68,4.4,2.8,Cancelled
ORD1748,2026-02-22,Delhi,Curry Kingdom,Italian,1652.0,Yes,100.0,1552.0,UPI,41,29.22,4.9,2.8,Cancelled
ORD1749,2026-02-22,Hyderabad,Curry Kingdom,Chinese,225.81,Yes,100.0,125.81,Card,29,3.97,4.4,4.4,Delayed
ORD1750,2026-02-22,Mumbai,Burger Town,Chinese,652.07,Yes,0.0,652.07,Card,79,26.24,2.8,2.4,Cancelled
ORD1751,2026-02-22,Delhi,Sushi Spot,Indian,474.99,,100.0,374.99,UPI,46,27.44,4.1,4.3,Cancelled
ORD1752,2026-02-22,Mumbai,Biryani House,Japanese,812.97,No,50.0,762.97,Wallet,22,7.8,3.7,3.7,Delivered
